route_id,stop_sequence,stop_id,latitude,longitude,distance_from_prev_km,road_type,planned_arrival,actual_arrival,time_window_open,time_window_close,planned_service_min,actual_service_min,planned_travel_min,actual_travel_min,delay_at_stop_min,missed_time_window,delay_probability,package_count,package_weight_kg
RT-0017,5,STP-47363,39.250325,237.7911907,47.88,highway,2025-04-05 19:46:00,2025-04-05 20:17:48,2025-04-05 19:23:00,2025-04-05 19:58:00,11.7,14.2,31.9,34.2,2.3,1,0.188,8,40.9
RT-0018,1,STP-28191,39.655305,237.9764697,12.58,urban,2025-04-08 17:50:15,2025-04-08 18:08:51,2025-04-08 17:40:15,2025-04-08 18:08:15,14.2,21.7,18.9,37.5,18.6,1,0.407,5,27.7
RT-0018,2,STP-89807,39.516663,237.7617157,24.01,urban,2025-04-08 18:40:27,2025-04-08 19:41:51,2025-04-08 18:29:27,2025-04-08 18:57:27,9.3,9.7,36,71.3,35.3,1,0.448,20,23.1
RT-0018,3,STP-24530,39.702013,237.9949017,28.7,urban,2025-04-08 19:32:51,2025-04-08 21:16:57,2025-04-08 19:04:51,2025-04-08 19:49:51,13,17,43.1,85.4,42.3,1,0.508,10,21.7
RT-0018,4,STP-90584,39.41169,238.0374017,32.49,urban,2025-04-08 20:34:33,2025-04-08 23:10:27,2025-04-08 20:08:33,2025-04-08 20:55:33,7.8,10.4,48.7,96.5,47.8,1,0.378,17,27.4
RT-0019,1,STP-53583,39.280046,237.9063827,12.02,rural,2025-04-02 13:10:23,2025-04-02 13:11:17,2025-04-02 12:46:23,2025-04-02 13:35:23,10.1,13.3,11.1,12,0.9,0,0.156,5,3.6
RT-0019,2,STP-69988,39.22219,237.8159587,10.1,rural,2025-04-02 13:29:47,2025-04-02 13:34:41,2025-04-02 13:09:47,2025-04-02 13:48:47,16.9,25.5,9.3,10.1,0.8,0,0.133,18,23.9
RT-0019,3,STP-14799,39.651975,237.8096657,47.79,rural,2025-04-02 14:30:47,2025-04-02 14:47:59,2025-04-02 14:00:47,2025-04-02 14:50:47,10.4,14.8,44.1,47.8,3.7,0,0.085,12,22.1
RT-0019,4,STP-62431,39.645985,238.2317857,36.15,rural,2025-04-02 15:14:35,2025-04-02 15:38:59,2025-04-02 14:49:35,2025-04-02 15:39:35,10.8,17.1,33.4,36.2,2.8,0,0.103,17,13.7
RT-0019,5,STP-20828,39.636249,237.7423597,41.92,rural,2025-04-02 16:04:05,2025-04-02 16:37:59,2025-04-02 15:37:05,2025-04-02 16:23:05,14,20.4,38.7,41.9,3.2,1,0.094,3,16.7
RT-0019,6,STP-48750,39.383898,238.0565767,38.91,rural,2025-04-02 16:53:59,2025-04-02 17:37:17,2025-04-02 16:32:59,2025-04-02 17:17:59,11.4,15.4,35.9,38.9,3,1,0.038,12,30.9
RT-0019,7,STP-67008,39.364733,238.2830197,19.58,rural,2025-04-02 17:23:29,2025-04-02 18:12:17,2025-04-02 16:53:29,2025-04-02 17:45:29,19.2,16.5,18.1,19.6,1.5,1,0.103,6,47.7
RT-0019,8,STP-28714,39.709202,238.1018567,41.33,rural,2025-04-02 18:20:53,2025-04-02 19:10:11,2025-04-02 18:03:53,2025-04-02 18:50:53,11.6,10.5,38.2,41.4,3.2,1,0.103,13,47.5
RT-0020,1,STP-44116,39.622423,237.8237457,14.83,highway,2025-03-28 11:04:19,2025-03-28 11:10:43,2025-03-28 10:39:19,2025-03-28 11:20:19,14.2,19.2,9.9,16.3,6.4,0,0.108,3,22.9
RT-0020,2,STP-68341,39.798357,238.1813117,36.31,highway,2025-03-28 11:42:43,2025-03-28 12:09:49,2025-03-28 11:21:43,2025-03-28 11:54:43,19.5,31,24.2,39.9,15.7,1,0.193,10,44.6
RT-0020,3,STP-30644,39.627085,238.2513987,19.97,highway,2025-03-28 12:15:31,2025-03-28 13:02:43,2025-03-28 11:49:31,2025-03-28 12:32:31,14.6,21,13.3,21.9,8.6,1,0.108,7,39.7
RT-0020,4,STP-41029,39.674224,237.7107737,46.58,highway,2025-03-28 13:01:13,2025-03-28 14:15:01,2025-03-28 12:34:13,2025-03-28 13:15:13,13.3,14.6,31.1,51.3,20.2,1,0.206,3,3.8
RT-0020,5,STP-62187,39.799757,238.1263257,38.18,highway,2025-03-28 13:40:01,2025-03-28 15:11:43,2025-03-28 13:12:01,2025-03-28 13:52:01,12.9,18.3,25.5,42.1,16.6,1,0.109,11,32.3
RT-0021,1,STP-39552,39.407614,238.2595457,12.28,highway,2025-06-11 5:48:25,2025-06-11 5:49:55,2025-06-11 5:30:25,2025-06-11 6:04:25,18.4,27.2,8.2,9.7,1.5,0,0.268,18,14.1
RT-0021,2,STP-91922,39.381695,238.0150907,21.2,highway,2025-06-11 6:20:55,2025-06-11 6:33:49,2025-06-11 5:52:55,2025-06-11 6:34:55,12.5,11.7,14.1,16.7,2.6,0,0.175,20,36.2
RT-0021,3,STP-89316,39.402572,238.2493617,20.27,highway,2025-06-11 6:46:55,2025-06-11 7:01:31,2025-06-11 6:34:55,2025-06-11 6:57:55,5.6,8.3,13.5,16,2.5,1,0.331,19,13.6
RT-0021,4,STP-37631,39.660175,237.9449557,38.76,highway,2025-06-11 7:18:19,2025-06-11 7:40:25,2025-06-11 6:48:19,2025-06-11 7:45:19,14.6,17.5,25.8,30.6,4.8,0,0.199,10,24.4
RT-0021,5,STP-99783,39.443656,237.9671297,24.15,highway,2025-06-11 7:49:01,2025-06-11 8:17:01,2025-06-11 7:26:01,2025-06-11 8:14:01,15.3,14.2,16.1,19.1,3,1,0.234,11,30.5
RT-0021,6,STP-50970,39.716891,237.8865937,31.16,highway,2025-06-11 8:25:07,2025-06-11 8:55:55,2025-06-11 8:03:07,2025-06-11 8:39:07,19.8,21.3,20.8,24.7,3.9,1,0.293,17,28.3
RT-0021,7,STP-51827,39.345043,237.7685167,42.57,highway,2025-06-11 9:13:19,2025-06-11 9:50:55,2025-06-11 9:02:19,2025-06-11 9:32:19,11.7,10.7,28.4,33.7,5.3,1,0.33,20,21.2
RT-0021,8,STP-30932,39.688087,238.2552547,56.55,highway,2025-06-11 10:02:43,2025-06-11 10:46:19,2025-06-11 9:47:43,2025-06-11 10:27:43,15.8,15,37.7,44.7,7,1,0.34,15,25.2
RT-0021,9,STP-50441,39.498422,237.7490327,48.23,highway,2025-06-11 10:50:43,2025-06-11 11:39:31,2025-06-11 10:33:43,2025-06-11 11:06:43,10.9,12.7,32.2,38.2,6,1,0.258,2,3
RT-0022,1,STP-19637,39.431809,237.9652167,13.85,highway,2025-01-02 20:15:46,2025-01-02 20:19:52,2025-01-02 19:46:46,2025-01-02 20:44:46,13.2,19.3,9.2,13.3,4.1,0,0.13,4,20
RT-0022,2,STP-54444,39.534699,237.9143677,12.24,highway,2025-01-02 20:37:10,2025-01-02 20:50:58,2025-01-02 20:15:10,2025-01-02 21:03:10,7.2,9.2,8.2,11.8,3.6,0,0.114,2,7.3
RT-0022,3,STP-53652,39.68238,238.0066037,18.22,highway,2025-01-02 20:56:28,2025-01-02 21:17:40,2025-01-02 20:42:28,2025-01-02 21:16:28,7.2,10.9,12.1,17.5,5.4,1,0.293,11,8.5
RT-0022,4,STP-90805,39.643592,237.8745447,12.1,highway,2025-01-02 21:11:46,2025-01-02 21:40:16,2025-01-02 20:44:46,2025-01-02 21:36:46,10,14.6,8.1,11.7,3.6,1,0.248,10,24
RT-0022,5,STP-12180,39.421015,238.0992877,31.37,highway,2025-01-02 21:42:40,2025-01-02 22:25:04,2025-01-02 21:12:40,2025-01-02 21:52:40,19.7,25,20.9,30.2,9.3,1,0.226,9,48.4
RT-0022,6,STP-85821,39.546581,238.1278437,14.18,highway,2025-01-02 22:11:52,2025-01-02 23:03:46,2025-01-02 21:41:52,2025-01-02 22:40:52,13.8,12.9,9.5,13.7,4.2,1,0.261,13,7.8
RT-0022,7,STP-99224,39.345318,238.0385457,23.66,highway,2025-01-02 22:41:28,2025-01-02 23:39:28,2025-01-02 22:17:28,2025-01-02 23:01:28,15.5,14.8,15.8,22.8,7,1,0.19,14,34.7
RT-0022,8,STP-63788,39.501092,238.0618907,17.44,highway,2025-01-02 23:08:34,2025-01-03 0:11:04,2025-01-02 22:57:34,2025-01-02 23:22:34,12.1,17.9,11.6,16.8,5.2,1,0.21,18,16.6
RT-0022,9,STP-96799,39.487023,237.9210987,12.18,highway,2025-01-02 23:28:46,2025-01-03 0:40:40,2025-01-02 23:01:46,2025-01-02 23:48:46,19.4,22.7,8.1,11.7,3.6,1,0.216,9,30.7
RT-0022,10,STP-35200,39.774402,237.8624077,32.35,highway,2025-01-03 0:09:46,2025-01-03 1:34:34,2025-01-02 23:50:46,2025-01-03 0:28:46,9.5,14.8,21.6,31.2,9.6,1,0.247,16,16.2
RT-0023,1,STP-72793,39.328392,238.1917747,48.19,rural,2025-04-22 15:20:14,2025-04-22 16:53:38,2025-04-22 15:02:14,2025-04-22 15:34:14,9.1,11.4,44.5,137.9,93.4,1,0.362,19,12.3
RT-0023,2,STP-16653,39.6019,238.0136287,34.04,rural,2025-04-22 16:00:44,2025-04-22 18:42:20,2025-04-22 15:37:44,2025-04-22 16:20:44,14.6,12.3,31.4,97.3,65.9,1,0.483,4,34.2
RT-0023,3,STP-28018,39.203109,238.0252157,44.35,rural,2025-04-22 16:56:14,2025-04-22 21:01:26,2025-04-22 16:31:14,2025-04-22 17:21:14,18.9,21.3,40.9,126.8,85.9,1,0.47,10,16.4
RT-0023,4,STP-94659,39.235498,238.1562387,11.85,rural,2025-04-22 17:26:02,2025-04-22 21:56:32,2025-04-22 17:15:02,2025-04-22 17:41:02,14.8,14.6,10.9,33.8,22.9,1,0.423,6,46.7
RT-0023,5,STP-14763,39.798303,237.9332007,65.44,rural,2025-04-22 18:41:14,2025-04-23 1:18:20,2025-04-22 18:22:14,2025-04-22 18:52:14,12.4,19.2,60.4,187.2,126.8,1,0.342,19,30.3
RT-0023,6,STP-53914,39.370737,238.2884637,56.46,rural,2025-04-22 19:45:44,2025-04-23 4:19:02,2025-04-22 19:31:44,2025-04-22 20:11:44,13.1,15.7,52.1,161.5,109.4,1,0.433,7,40.5
RT-0023,7,STP-53343,39.297497,237.9703527,28.55,rural,2025-04-22 20:25:14,2025-04-23 5:56:32,2025-04-22 20:05:14,2025-04-22 20:44:14,8.9,8.4,26.4,81.8,55.4,1,0.453,7,9.2
RT-0023,8,STP-93719,39.738226,238.1911977,52.54,rural,2025-04-22 21:22:38,2025-04-23 8:35:14,2025-04-22 21:09:38,2025-04-22 21:37:38,12.7,11,48.5,150.3,101.8,1,0.536,16,16.5
RT-0023,9,STP-42512,39.204098,237.9251487,63.63,rural,2025-04-22 22:34:02,2025-04-23 11:48:08,2025-04-22 22:14:02,2025-04-22 22:53:02,11.7,11.9,58.7,181.9,123.2,1,0.456,19,1.1
RT-0023,10,STP-95679,39.415731,237.8367857,24.73,rural,2025-04-22 23:08:32,2025-04-23 13:10:44,2025-04-22 22:53:32,2025-04-22 23:30:32,15,17.6,22.8,70.7,47.9,1,0.477,10,34.7
RT-0024,1,STP-78879,39.468049,238.1172637,10.84,urban,2025-01-27 4:44:50,2025-01-27 5:29:44,2025-01-27 4:33:50,2025-01-27 5:11:50,6.2,7.8,16.3,61.2,44.9,1,0.916,7,28.8
RT-0024,2,STP-29641,39.298722,238.2076957,20.37,urban,2025-01-27 5:21:38,2025-01-27 7:32:20,2025-01-27 4:53:38,2025-01-27 5:46:38,11.6,15.6,30.6,114.8,84.2,1,0.753,17,22.6
RT-0024,3,STP-17292,39.472059,238.0029527,26.1,urban,2025-01-27 6:12:26,2025-01-27 10:15:02,2025-01-27 5:48:26,2025-01-27 6:31:26,11.9,10.1,39.2,147.1,107.9,1,0.88,13,13.1
RT-0024,4,STP-10395,39.647483,238.0419907,19.79,urban,2025-01-27 6:54:02,2025-01-27 12:16:38,2025-01-27 6:42:02,2025-01-27 7:21:02,5.7,6.1,29.7,111.5,81.8,1,0.934,3,49.3
RT-0024,5,STP-71875,39.219041,237.9403237,48.43,urban,2025-01-27 8:12:20,2025-01-27 16:55:14,2025-01-27 7:42:20,2025-01-27 8:35:20,16.5,23.3,72.6,272.5,199.9,1,0.81,13,22.7
RT-0024,6,STP-59479,39.425387,238.1046417,26.95,urban,2025-01-27 9:09:14,2025-01-27 19:50:08,2025-01-27 8:39:14,2025-01-27 9:30:14,14.9,18.3,40.4,151.6,111.2,1,0.759,18,20
RT-0025,1,STP-14222,39.685687,237.9465477,18.31,rural,2025-04-01 4:02:10,2025-04-01 4:23:40,2025-04-01 3:52:10,2025-04-01 4:19:10,16.5,24.9,16.9,38.4,21.5,1,0.434,4,29.9
RT-0025,2,STP-68515,39.558671,238.1169757,20.31,rural,2025-04-01 4:37:22,2025-04-01 5:31:04,2025-04-01 4:15:22,2025-04-01 5:01:22,5.7,7.9,18.7,42.5,23.8,1,0.44,7,37.8
RT-0025,3,STP-17398,39.284081,238.2910937,34,rural,2025-04-01 5:14:28,2025-04-01 6:50:22,2025-04-01 4:46:28,2025-04-01 5:34:28,8.5,13,31.4,71.4,40,1,0.508,11,12.2
RT-0025,4,STP-28777,39.791417,238.0077547,61.42,rural,2025-04-01 6:19:40,2025-04-01 9:12:22,2025-04-01 5:52:40,2025-04-01 6:47:40,11.2,11.4,56.7,129,72.3,1,0.569,6,31.5
RT-0025,5,STP-65994,39.53351,237.7231337,37.63,rural,2025-04-01 7:05:34,2025-04-01 10:42:40,2025-04-01 6:43:34,2025-04-01 7:31:34,10.2,13.4,34.7,78.9,44.2,1,0.457,14,20.7
RT-0026,1,STP-68954,39.70828,237.7504817,34.49,urban,2025-02-14 1:02:36,2025-02-14 2:33:24,2025-02-14 0:44:36,2025-02-14 1:24:36,15.9,15.1,51.7,142.5,90.8,1,0.663,20,2.5
RT-0026,2,STP-19539,39.312898,238.1520217,55.85,urban,2025-02-14 2:42:18,2025-02-14 6:39:30,2025-02-14 2:17:18,2025-02-14 2:58:18,15.9,19.8,83.8,231,147.2,1,0.702,11,15.5
RT-0026,3,STP-12009,39.327085,237.8090177,29.55,urban,2025-02-14 3:42:30,2025-02-14 9:01:24,2025-02-14 3:17:30,2025-02-14 3:59:30,16.1,22.5,44.3,122.1,77.8,1,0.667,7,20.1
RT-0026,4,STP-41369,39.531248,238.1603117,37.76,urban,2025-02-14 4:55:12,2025-02-14 11:59:54,2025-02-14 4:34:12,2025-02-14 5:14:12,10.7,13.1,56.6,156,99.4,1,0.58,17,44.2
RT-0026,5,STP-71080,39.259165,238.2837947,32.06,urban,2025-02-14 5:54:00,2025-02-14 14:25:36,2025-02-14 5:38:00,2025-02-14 6:15:00,12,17.7,48.1,132.6,84.5,1,0.591,2,28.3
RT-0027,1,STP-74044,39.779905,238.0800207,42.42,mountain,2025-04-24 16:43:45,2025-04-24 17:47:21,2025-04-24 16:22:45,2025-04-24 16:58:45,12.4,11.6,56.6,120.2,63.6,1,0.458,18,24.7
RT-0027,2,STP-81058,39.794194,238.2693457,16.25,mountain,2025-04-24 17:17:51,2025-04-24 18:45:03,2025-04-24 17:05:51,2025-04-24 17:28:51,12.9,19,21.7,46.1,24.4,1,0.582,14,7.3
RT-0027,3,STP-92667,39.33886,238.1193057,52.24,mountain,2025-04-24 18:40:27,2025-04-24 21:32:03,2025-04-24 18:19:27,2025-04-24 18:51:27,5.1,6.1,69.7,148,78.3,1,0.553,20,45.7
RT-0027,4,STP-96413,39.492713,237.6989707,39.96,mountain,2025-04-24 19:38:51,2025-04-24 23:31:21,2025-04-24 19:12:51,2025-04-24 19:56:51,13.3,10.8,53.3,113.2,59.9,1,0.537,10,1.3
RT-0027,5,STP-98346,39.458344,238.2588307,48.2,mountain,2025-04-24 20:56:27,2025-04-25 1:58:39,2025-04-24 20:30:27,2025-04-24 21:10:27,7.7,11.8,64.3,136.5,72.2,1,0.478,20,26.6
RT-0028,1,STP-32463,39.249612,238.2022017,28.36,highway,2025-03-21 2:32:23,2025-03-21 2:39:47,2025-03-21 2:19:23,2025-03-21 2:58:23,14.7,15.7,18.9,26.3,7.4,0,0.439,8,11
RT-0028,2,STP-84289,39.4853,237.7229407,48.83,highway,2025-03-21 3:19:41,2025-03-21 3:40:47,2025-03-21 2:52:41,2025-03-21 3:47:41,6.1,9.4,32.6,45.3,12.7,0,0.387,6,46.5
RT-0028,3,STP-51220,39.209395,237.8192987,31.78,highway,2025-03-21 3:46:59,2025-03-21 4:19:41,2025-03-21 3:24:59,2025-03-21 3:58:59,7.2,10.5,21.2,29.5,8.3,1,0.315,19,12.4
RT-0028,4,STP-61007,39.606221,238.0193407,47.35,highway,2025-03-21 4:25:47,2025-03-21 5:14:05,2025-03-21 4:13:47,2025-03-21 4:51:47,10.8,15,31.6,43.9,12.3,1,0.404,12,3.2
RT-0028,5,STP-67290,39.339286,237.7406147,38.12,highway,2025-03-21 5:01:59,2025-03-21 6:04:23,2025-03-21 4:32:59,2025-03-21 5:23:59,14.1,18.2,25.4,35.3,9.9,1,0.449,11,2
RT-0028,6,STP-45825,39.670129,237.9653337,41.53,highway,2025-03-21 5:43:47,2025-03-21 7:01:05,2025-03-21 5:21:47,2025-03-21 6:06:47,8.4,10.4,27.7,38.5,10.8,1,0.292,19,33.2
RT-0029,1,STP-45358,39.261339,237.7473817,59.03,rural,2025-01-15 13:28:27,2025-01-15 14:24:21,2025-01-15 13:02:27,2025-01-15 13:51:27,11.5,14.3,54.5,110.4,55.9,1,0.351,3,18
RT-0029,2,STP-22198,39.558155,238.1656667,48.79,rural,2025-01-15 14:24:57,2025-01-15 16:09:45,2025-01-15 14:01:57,2025-01-15 14:46:57,18,14.6,45,91.1,46.1,1,0.486,18,45.3
RT-0029,3,STP-41816,39.543176,237.7967537,31.67,rural,2025-01-15 15:12:09,2025-01-15 17:23:27,2025-01-15 14:53:09,2025-01-15 15:30:09,10.7,9.7,29.2,59.1,29.9,1,0.429,3,8.8
RT-0029,4,STP-46170,39.452661,237.9855427,19.07,rural,2025-01-15 15:40:27,2025-01-15 18:08:45,2025-01-15 15:23:27,2025-01-15 16:10:27,6.2,6.2,17.6,35.6,18,1,0.429,20,10.2
RT-0029,5,STP-24021,39.281294,237.6990637,31.14,rural,2025-01-15 16:15:21,2025-01-15 19:13:03,2025-01-15 15:53:21,2025-01-15 16:35:21,10.9,16.1,28.7,58.1,29.4,1,0.418,14,40.9
RT-0029,6,STP-95332,39.784535,237.7766787,56.35,rural,2025-01-15 17:18:15,2025-01-15 21:14:27,2025-01-15 17:02:15,2025-01-15 17:43:15,9.8,15.3,52,105.3,53.3,1,0.393,13,48.5
RT-0029,7,STP-48200,39.640925,238.0747447,30.08,rural,2025-01-15 17:55:51,2025-01-15 22:26:03,2025-01-15 17:35:51,2025-01-15 18:17:51,19.5,27.8,27.8,56.3,28.5,1,0.386,13,18.6
RT-0029,8,STP-83905,39.31988,238.2933627,40.33,rural,2025-01-15 18:52:33,2025-01-16 0:09:09,2025-01-15 18:42:33,2025-01-15 19:16:33,7.7,10.9,37.2,75.3,38.1,1,0.519,7,22.2
RT-0030,1,STP-64827,39.526187,238.1694367,13.44,highway,2025-04-08 5:04:17,2025-04-08 5:14:29,2025-04-08 4:37:17,2025-04-08 5:33:17,10.4,15.8,9,19.2,10.2,0,0.426,3,5.9
RT-0030,2,STP-42536,39.594561,237.9080087,23.67,highway,2025-04-08 5:30:29,2025-04-08 6:03:59,2025-04-08 5:00:29,2025-04-08 6:00:29,14.7,12.3,15.8,33.7,17.9,1,0.378,11,48.3
RT-0030,3,STP-66420,39.263567,237.7541677,39.1,highway,2025-04-08 6:11:17,2025-04-08 7:11:59,2025-04-08 5:44:17,2025-04-08 6:39:17,8.3,11.6,26.1,55.7,29.6,1,0.436,8,22.6
RT-0030,4,STP-61266,39.477838,238.1027367,38.28,highway,2025-04-08 6:45:05,2025-04-08 8:18:05,2025-04-08 6:35:05,2025-04-08 7:10:05,15.4,14.2,25.5,54.5,29,1,0.319,14,46.1
RT-0030,5,STP-21253,39.269642,238.2594097,26.78,highway,2025-04-08 7:18:23,2025-04-08 9:10:29,2025-04-08 6:54:23,2025-04-08 7:34:23,7.1,7.5,17.9,38.2,20.3,1,0.403,12,24.1
RT-0030,6,STP-67431,39.633196,237.9664717,47.61,highway,2025-04-08 7:57:11,2025-04-08 10:25:41,2025-04-08 7:44:11,2025-04-08 8:07:11,6,5,31.7,67.7,36,1,0.468,4,34
RT-0030,7,STP-31542,39.757953,238.1392977,20.28,highway,2025-04-08 8:16:41,2025-04-08 10:59:29,2025-04-08 7:56:41,2025-04-08 8:43:41,12.7,15.8,13.5,28.8,15.3,1,0.384,15,12
RT-0030,8,STP-63090,39.577856,237.8068357,34.8,highway,2025-04-08 8:52:35,2025-04-08 12:04:53,2025-04-08 8:23:35,2025-04-08 9:08:35,14.9,16.6,23.2,49.6,26.4,1,0.388,14,19.7
RT-0030,9,STP-38153,39.323471,238.1463987,40.62,highway,2025-04-08 9:34:35,2025-04-08 13:19:23,2025-04-08 9:21:35,2025-04-08 10:01:35,17.1,14.5,27.1,57.9,30.8,1,0.336,11,10.3
RT-0031,1,STP-21108,39.603266,237.8829147,29.42,urban,2025-03-03 3:18:14,2025-03-03 4:58:20,2025-03-03 2:57:14,2025-03-03 3:32:14,8.6,7.7,44.1,144.2,100.1,1,0.699,14,30
RT-0031,2,STP-85340,39.430226,237.8064557,20.33,urban,2025-03-03 3:57:20,2025-03-03 6:45:44,2025-03-03 3:27:20,2025-03-03 4:12:20,14.5,19.6,30.5,99.7,69.2,1,0.708,16,14.8
RT-0031,3,STP-34523,39.388748,237.9656047,14.43,urban,2025-03-03 4:33:26,2025-03-03 8:15:56,2025-03-03 4:23:26,2025-03-03 4:58:26,5.8,6.3,21.6,70.6,49,1,0.624,13,48.2
RT-0031,4,STP-76248,39.591842,237.9404847,22.69,urban,2025-03-03 5:13:14,2025-03-03 10:13:20,2025-03-03 4:49:14,2025-03-03 5:38:14,12.4,17,34,111.1,77.1,1,0.63,19,2
RT-0031,5,STP-38905,39.375254,237.8599157,25.06,urban,2025-03-03 6:03:14,2025-03-03 12:33:14,2025-03-03 5:39:14,2025-03-03 6:31:14,13.1,12.2,37.6,122.9,85.3,1,0.746,16,27.7
RT-0031,6,STP-24838,39.543628,237.8557367,18.73,urban,2025-03-03 6:44:26,2025-03-03 14:17:20,2025-03-03 6:17:26,2025-03-03 6:55:26,13.1,20.9,28.1,91.9,63.8,1,0.749,15,27.5
RT-0031,7,STP-65725,39.26145,238.1930457,42.71,urban,2025-03-03 8:01:38,2025-03-03 18:07:44,2025-03-03 7:50:38,2025-03-03 8:25:38,16.3,16.9,64.1,209.5,145.4,1,0.65,3,22.2
RT-0031,8,STP-25386,39.665379,237.8371717,54.32,urban,2025-03-03 9:39:26,2025-03-03 22:51:02,2025-03-03 9:18:26,2025-03-03 10:08:26,17.2,21.8,81.5,266.4,184.9,1,0.724,6,31
RT-0031,9,STP-37082,39.688118,238.1782677,29.3,urban,2025-03-03 10:40:38,2025-03-04 1:36:38,2025-03-03 10:11:38,2025-03-03 11:07:38,13.6,16.7,44,143.8,99.8,1,0.631,10,14.8
RT-0032,1,STP-74154,39.285303,238.0744447,41.38,urban,2025-06-02 20:37:14,2025-06-02 21:52:08,2025-06-02 20:25:14,2025-06-02 21:07:14,14.4,15.8,62.1,137,74.9,1,0.648,3,20.4
RT-0032,2,STP-46467,39.616822,238.2213937,38.96,urban,2025-06-02 21:50:02,2025-06-03 0:16:44,2025-06-02 21:22:02,2025-06-02 22:00:02,11.8,14,58.4,128.8,70.4,1,0.663,3,36.7
RT-0032,3,STP-70089,39.580904,238.1133767,10.08,urban,2025-06-02 22:16:56,2025-06-03 1:04:02,2025-06-02 21:54:56,2025-06-02 22:32:56,17.8,25.6,15.1,33.3,18.2,1,0.683,7,25
RT-0032,4,STP-52318,39.697006,237.8976567,22.54,urban,2025-06-02 23:08:32,2025-06-03 2:44:14,2025-06-02 22:43:32,2025-06-02 23:28:32,13.7,17.2,33.8,74.6,40.8,1,0.668,2,2.8
RT-0032,5,STP-92074,39.670334,237.9707527,6.92,urban,2025-06-02 23:32:38,2025-06-03 3:24:20,2025-06-02 23:08:38,2025-06-02 23:56:38,6.9,10.3,10.4,22.9,12.5,1,0.49,14,10.5
RT-0032,6,STP-27290,39.729289,237.8761227,10.42,urban,2025-06-02 23:55:08,2025-06-03 4:09:02,2025-06-02 23:43:08,2025-06-03 0:25:08,18.1,27.2,15.6,34.4,18.8,1,0.562,3,18.9
RT-0032,7,STP-95054,39.299315,237.9328087,48.06,urban,2025-06-03 1:25:20,2025-06-03 7:15:20,2025-06-03 1:08:20,2025-06-03 1:48:20,9.6,13.1,72.1,159.1,87,1,0.621,4,0.6
RT-0032,8,STP-72496,39.246763,238.0512117,11.75,urban,2025-06-03 1:52:32,2025-06-03 8:07:14,2025-06-03 1:42:32,2025-06-03 2:12:32,12.8,14.8,17.6,38.8,21.2,1,0.653,14,34.9
RT-0032,9,STP-72613,39.242497,237.9248457,10.89,urban,2025-06-03 2:21:38,2025-06-03 8:58:02,2025-06-03 2:01:38,2025-06-03 2:42:38,16,14.1,16.3,36,19.7,1,0.666,5,19.4
RT-0032,10,STP-27451,39.584946,238.1012857,40.98,urban,2025-06-03 3:39:08,2025-06-03 11:27:50,2025-06-03 3:10:08,2025-06-03 4:09:08,6,7.5,61.5,135.7,74.2,1,0.522,12,36.3
RT-0033,1,STP-82534,39.560599,238.1277117,39.29,mountain,2025-02-12 11:18:24,2025-02-12 11:57:12,2025-02-12 11:08:24,2025-02-12 11:37:24,9.3,14.4,52.4,91.2,38.8,1,0.327,20,25.7
RT-0033,2,STP-61347,39.377325,237.7277447,39.93,mountain,2025-02-12 12:20:54,2025-02-12 13:44:12,2025-02-12 11:55:54,2025-02-12 12:42:54,18.5,28.9,53.2,92.6,39.4,1,0.309,16,32.1
RT-0033,3,STP-19307,39.516972,238.2816217,50.03,mountain,2025-02-12 13:46:06,2025-02-12 16:09:12,2025-02-12 13:32:06,2025-02-12 14:08:06,19.8,30.6,66.7,116.1,49.4,1,0.459,19,21.3
RT-0033,4,STP-81612,39.609765,238.1526397,15.12,mountain,2025-02-12 14:26:06,2025-02-12 17:14:54,2025-02-12 14:16:06,2025-02-12 14:54:06,19.3,27.3,20.2,35.1,14.9,1,0.3,9,11.2
RT-0033,5,STP-17925,39.769208,237.9337887,25.79,mountain,2025-02-12 15:19:48,2025-02-12 18:42:06,2025-02-12 14:56:48,2025-02-12 15:42:48,9.3,12.7,34.4,59.9,25.5,1,0.427,3,32.2
RT-0034,1,STP-21300,39.754777,237.7645957,6.01,rural,2025-01-16 14:21:31,2025-01-16 14:23:55,2025-01-16 14:06:31,2025-01-16 14:34:31,14.2,12,5.5,7.9,2.4,0,0.222,5,35.2
RT-0034,2,STP-31473,39.497848,237.9030267,30.93,rural,2025-01-16 15:04:19,2025-01-16 15:16:43,2025-01-16 14:46:19,2025-01-16 15:19:19,12.8,18.7,28.6,40.8,12.2,0,0.293,9,36.8
RT-0034,3,STP-25473,39.662858,237.7126177,24.55,rural,2025-01-16 15:39:49,2025-01-16 16:07:49,2025-01-16 15:27:49,2025-01-16 15:57:49,17.1,17.4,22.7,32.4,9.7,1,0.361,19,31.6
RT-0034,4,STP-75031,39.473119,237.9110777,27.1,rural,2025-01-16 16:21:55,2025-01-16 17:00:55,2025-01-16 16:00:55,2025-01-16 16:36:55,12.5,15.7,25,35.7,10.7,1,0.27,4,44.8
RT-0034,5,STP-98358,39.633667,237.8320467,19.09,rural,2025-01-16 16:52:01,2025-01-16 17:41:43,2025-01-16 16:42:01,2025-01-16 17:09:01,12.6,10.5,17.6,25.1,7.5,1,0.228,12,19.5
